"Top","p.value","FDR","Cluster","ID","Gene","BaseGeneMean","OutlierFactor","GeneMean","DEFacGroup1","DEFacGroup2","ave.count"
200,0.524,1,"clus_2","ENSG00000284291","Gene1690",349.889140498608,1,349.889140498608,1,1,466.263607669846
201,0.525,1,"clus_2","ENSG00000275665","Gene1768",10.0263006121801,1,10.0263006121801,1,1,7.50548559525035
202,0.525,1,"clus_2","ENSG00000237133","Gene215",141.218438202033,1,141.218438202033,1,1,176.846811545965
203,0.525,1,"clus_2","ENSG00000166693","Gene1886",172.669165615187,1,172.669165615187,1,1,287.296688247644
204,0.525,1,"clus_2","ENSG00000145088","Gene876",33.3891921724679,1,33.3891921724679,1,1,38.3994003287167
205,0.526,1,"clus_2","ENSG00000123496","Gene1640",40.9872073583817,1,40.9872073583817,0.651025579235708,1,37.0435896209248
206,0.526,1,"clus_2","ENSG00000142549","Gene480",109.601979931365,1,109.601979931365,1,1,160.10843409654
207,0.528,1,"clus_2","ENSG00000010610","Gene286",16.1564650849948,1,16.1564650849948,1,1,14.5171049084787
208,0.532,1,"clus_2","ENSG00000244712","Gene311",14.532813297028,1,14.532813297028,1,1,17.3644077273379
209,0.535,1,"clus_2","ENSG00000258989","Gene199",18.8161902588092,1,18.8161902588092,1,1,23.9378399977234
210,0.538,1,"clus_2","ENSG00000184545","Gene1663",21.7868955287555,1,21.7868955287555,1,1,34.6776165977751
211,0.539,1,"clus_2","ENSG00000043462","Gene1712",183.340459402952,1,183.340459402952,1,1,286.309691425311
212,0.539,1,"clus_2","ENSG00000236541","Gene318",88.5964999705426,1,88.5964999705426,1,1,66.2443098731645
213,0.539,1,"clus_2","ENSG00000262921","Gene913",11.3628031426981,1,11.3628031426981,1.143186600327,1,19.3204221690878
214,0.541,1,"clus_2","ENSG00000213801","Gene816",55.8382198884688,1,55.8382198884688,1,1,75.2837436173488
215,0.543,1,"clus_2","ENSG00000257534","Gene1220",44.1614926865446,1,44.1614926865446,1,1,44.6268513947171
216,0.544,1,"clus_2","ENSG00000273203","Gene218",115.556625082427,1,115.556625082427,1,1,175.150469188895
217,0.544,1,"clus_2","ENSG00000092199","Gene1256",265.898693245989,1,265.898693245989,1,1,380.086935025218
218,0.546,1,"clus_2","ENSG00000126733","Gene1507",294.058710729312,1,294.058710729312,1,1,213.611173074249
219,0.547,1,"clus_2","ENSG00000279812","Gene1584",323.707312489732,1,323.707312489732,1,1,388.6152654986
220,0.548,1,"clus_2","ENSG00000145882","Gene1376",27.0597365729327,1,27.0597365729327,1.24460357236543,1,57.5848680607017
221,0.551,1,"clus_2","ENSG00000225311","Gene1864",137.437368889892,1,137.437368889892,1,1,183.645801810482
222,0.552,1,"clus_2","ENSG00000213551","Gene1452",233.316527268196,1,233.316527268196,1,1,276.536563409468
223,0.552,1,"clus_2","ENSG00000228921","Gene1234",396.934153319541,1,396.934153319541,1,1,323.993072730915
224,0.554,1,"clus_2","ENSG00000240125","Gene795",289.421641455171,1,289.421641455171,1,1,309.302473118383
225,0.556,1,"clus_2","ENSG00000277761","Gene305",52.7969272454546,1,52.7969272454546,1,1,76.7596959256984
226,0.556,1,"clus_2","ENSG00000221510","Gene1881",441.262629273869,1,441.262629273869,1,1,532.272497309315
227,0.556,1,"clus_2","ENSG00000175548","Gene1201",103.202131209155,1,103.202131209155,1,1,104.923625383765
228,0.557,1,"clus_2","ENSG00000282164","Gene766",41.4638412274555,1,41.4638412274555,1,1.44741646850898,47.4191016339286
229,0.557,1,"clus_2","ENSG00000270165","Gene1875",591.476324551087,1,591.476324551087,1,1,526.459901253143
230,0.558,1,"clus_2","ENSG00000212446","Gene1804",348.83129654113,1,348.83129654113,1,1,455.700052101612
231,0.558,1,"clus_2","ENSG00000164007","Gene1809",162.899600866024,1,162.899600866024,1,1,168.822465893659
232,0.558,1,"clus_2","ENSG00000248946","Gene1733",347.092822086658,1,347.092822086658,1,1,464.470216062915
233,0.559,1,"clus_2","ENSG00000229061","Gene1281",15.5916818311485,1,15.5916818311485,1,1,13.4101265203313
234,0.561,1,"clus_2","ENSG00000155158","Gene1411",180.565031114068,1,180.565031114068,1.77768557157037,1,451.759841813349
235,0.562,1,"clus_2","ENSG00000168703","Gene1378",15.8499025657145,1,15.8499025657145,1,1,17.3685980273908
236,0.563,1,"clus_2","ENSG00000270615","Gene1131",87.7796850484819,1,87.7796850484819,1,1.04149210094254,99.6985831728657
237,0.566,1,"clus_2","ENSG00000241449","Gene339",59.1223533456282,1,59.1223533456282,1,1,80.2922709601823
238,0.568,1,"clus_2","ENSG00000264482","Gene515",33.2350607453007,1,33.2350607453007,1,1,38.2138726253252
239,0.569,1,"clus_2","LRG_510","Gene987",98.8279794949017,1,98.8279794949017,1,1.57474832821688,179.861133163459
240,0.57,1,"clus_2","ENSG00000207280","Gene1850",223.334299115019,1,223.334299115019,1,1,311.451458031388
241,0.571,1,"clus_2","ENSG00000263956","Gene586",75.1358035178699,1,75.1358035178699,1,1,108.824319019575
242,0.571,1,"clus_2","ENSG00000271586","Gene1654",9.00977481021239,1,9.00977481021239,1,1,24.6825386309812
243,0.572,1,"clus_2","ENSG00000231404","Gene1983",99.0528909627647,1,99.0528909627647,1,1,154.126874982212
244,0.573,1,"clus_2","ENSG00000228102","Gene1115",23.6137794322406,1,23.6137794322406,1,1,35.2312010259912
245,0.574,1,"clus_2","ENSG00000275816","Gene1801",329.107645331389,1,329.107645331389,1,1,377.203231652075
246,0.578,1,"clus_2","ENSG00000266145","Gene1552",11.875398488972,1,11.875398488972,0.596287935209082,1,11.6013283820919
247,0.581,1,"clus_2","ENSG00000169618","Gene256",49.9208159946027,1,49.9208159946027,0.970410310988036,1,62.6329213289396
248,0.582,1,"clus_2","ENSG00000264897","Gene37",60.7628911118854,1,60.7628911118854,1,1,84.8525381932737
249,0.586,1,"clus_2","ENSG00000276153","Gene1162",874.534559653517,1,874.534559653517,1,0.866124132762483,634.845312566715
250,0.586,1,"clus_2","ENSG00000221923","Gene499",158.867676946464,1,158.867676946464,1,1,239.747283230181
251,0.587,1,"clus_2","ENSG00000264395","Gene1513",508.759620263758,1,508.759620263758,1,1,684.618650446345
252,0.587,1,"clus_2","ENSG00000275143","Gene806",91.033019044273,1,91.033019044273,1,2.11441723172921,106.280104745104
253,0.588,1,"clus_2","ENSG00000166183","Gene1027",203.027400355735,1,203.027400355735,1,1,178.276589235027
254,0.588,1,"clus_2","ENSG00000222755","Gene1448",14.6866370492888,1,14.6866370492888,0.64241650491211,1,14.1839309943912
255,0.589,1,"clus_2","ENSG00000235419","Gene1301",97.160533494711,1,97.160533494711,1,1,145.17414757956
256,0.589,1,"clus_2","LRG_72","Gene828",34.1355386369527,1,34.1355386369527,1,1,49.9210150781008
257,0.593,1,"clus_2","ENSG00000285768","Gene563",12.7632588075237,1,12.7632588075237,1,1,20.4742247690379
258,0.593,1,"clus_2","ENSG00000005175","Gene744",17.6573989934489,1,17.6573989934489,1,1,42.532433651018
259,0.595,1,"clus_2","ENSG00000184787","Gene273",17.2668767418295,1,17.2668767418295,1,1,20.3948680820428
260,0.595,1,"clus_2","ENSG00000116906","Gene203",914.38640907257,1,914.38640907257,1,0.740110774645084,1162.56283940753
261,0.596,1,"clus_2","ENSG00000284097","Gene1546",106.635326504744,1,106.635326504744,1,1,149.065138740462
262,0.598,1,"clus_2","ENSG00000233397","Gene588",208.984080610887,1,208.984080610887,1,1,200.042125883797
263,0.598,1,"clus_2","ENSG00000162944","Gene1358",146.016560603971,1,146.016560603971,1,1,153.233820208327
264,0.598,1,"clus_2","ENSG00000011143","Gene622",66.0690071832886,1,66.0690071832886,1,1,90.1666610179224
265,0.598,1,"clus_2","ENSG00000279834","Gene1062",114.513466102298,1,114.513466102298,1,1,230.685345171775
266,0.599,1,"clus_2","ENSG00000150753","Gene489",294.897423049035,1,294.897423049035,1,1,399.080601105728
267,0.599,1,"clus_2","ENSG00000266192","Gene1148",347.478006062398,1,347.478006062398,1,1,623.12503107539
268,0.601,1,"clus_2","ENSG00000237581","Gene448",154.077469303081,1,154.077469303081,1,1,222.86131811499
269,0.603,1,"clus_2","ENSG00000274472","Gene1087",102.550624926069,1,102.550624926069,1,1,120.793775905059
270,0.604,1,"clus_2","ENSG00000177335","Gene1005",343.645200475808,1,343.645200475808,1,1.42380933488244,368.673293938868
271,0.605,1,"clus_2","ENSG00000165030","Gene1578",206.66509782914,1,206.66509782914,1,1.68753365110931,355.268206518483
272,0.607,1,"clus_2","ENSG00000178597","Gene1870",71.6612919660019,1,71.6612919660019,0.693523804631552,1,88.6404175657489
273,0.608,1,"clus_2","ENSG00000187068","Gene880",226.324330571932,1,226.324330571932,1,1,402.246539584551
274,0.608,1,"clus_2","ENSG00000201796","Gene1947",83.995694502339,1,83.995694502339,0.673233525840887,1.21700539980383,53.7336340569928
275,0.609,1,"clus_2","ENSG00000155304","Gene1563",10.3280422445371,1,10.3280422445371,1,1,10.1486332127494
276,0.613,1,"clus_2","ENSG00000184617","Gene1622",342.171800108506,1,342.171800108506,1,1,297.502673515553
277,0.613,1,"clus_2","ENSG00000261816","Gene1021",36.7165882164437,1,36.7165882164437,1,1,56.8852979639147
278,0.614,1,"clus_2","ENSG00000273455","Gene414",263.998203044952,1,263.998203044952,1,1,411.430420922124
279,0.614,1,"clus_2","ENSG00000268649","Gene1351",39.7925199019185,1,39.7925199019185,1,1,46.1609250211258
280,0.614,1,"clus_2","ENSG00000223655","Gene631",47.2477887000189,1,47.2477887000189,1,1,62.8932852345279
281,0.614,1,"clus_2","ENSG00000258593","Gene1113",99.5687090518089,1,99.5687090518089,1,0.876597611153781,137.402547706777
282,0.615,1,"clus_2","ENSG00000236798","Gene1977",14.4593691971038,1,14.4593691971038,1,1,21.1713982669554
283,0.616,1,"clus_2","ENSG00000168917","Gene1917",386.912674305086,1,386.912674305086,1,1,418.140881478731
284,0.617,1,"clus_2","ENSG00000234435","Gene1307",54.9735063223318,1,54.9735063223318,0.520872379378939,1,54.3247386754218
285,0.618,1,"clus_2","ENSG00000237845","Gene918",369.267598391856,1,369.267598391856,1,1,492.845558978406
286,0.618,1,"clus_2","ENSG00000158488","Gene826",84.967981703291,1,84.967981703291,1,1,153.902107097569
287,0.618,1,"clus_2","ENSG00000282607","Gene1437",207.662013828696,1,207.662013828696,1,1,305.387619838286
288,0.619,1,"clus_2","ENSG00000252934","Gene1693",297.981304268431,1,297.981304268431,1,1,338.767167439904
289,0.62,1,"clus_2","ENSG00000282878","Gene1222",873.333193162011,1,873.333193162011,1,1,1366.26580262254
290,0.621,1,"clus_2","ENSG00000283967","Gene599",343.241746160518,1,343.241746160518,1,1.02208136982019,489.444548108473
291,0.622,1,"clus_2","ENSG00000124194","Gene293",122.102400182411,1,122.102400182411,1,1,150.851798347388
292,0.624,1,"clus_2","ENSG00000220343","Gene1375",86.7134706917976,1,86.7134706917976,1,1,109.222437332382
293,0.625,1,"clus_2","ENSG00000222352","Gene76",104.536097830418,1,104.536097830418,1,1,98.0096162865185
294,0.627,1,"clus_2","ENSG00000259203","Gene457",46.7085068417479,1,46.7085068417479,1,1,64.1692949325377
295,0.629,1,"clus_2","ENSG00000207825","Gene762",50.0965056813649,1,50.0965056813649,1,1,64.1085146358711
296,0.63,1,"clus_2","ENSG00000071909","Gene566",222.443827227926,1,222.443827227926,1,1,381.605007094996
297,0.631,1,"clus_2","ENSG00000212378","Gene415",22.6492231763928,1,22.6492231763928,1,1,58.2320107795138
298,0.633,1,"clus_2","ENSG00000250475","Gene464",171.621450263968,1,171.621450263968,0.588027946906273,1,154.09494101765
299,0.634,1,"clus_2","ENSG00000132823","Gene1090",89.4235759873886,1,89.4235759873886,1,0.57112237205368,80.1584302769066
300,0.639,1,"clus_2","ENSG00000260903","Gene968",141.353010889485,1,141.353010889485,1.02690156431175,1,183.916550261783
301,0.64,1,"clus_2","ENSG00000145063","Gene1039",216.218113700785,1,216.218113700785,2.08594627647941,1,384.460680142271
302,0.64,1,"clus_2","ENSG00000284215","Gene513",108.725395054609,1,108.725395054609,1,1,152.832816141824
303,0.64,1,"clus_2","ENSG00000225046","Gene75",22.1683977579702,1,22.1683977579702,1,1,28.4689548496785
304,0.641,1,"clus_2","ENSG00000231978","Gene662",304.92558640138,1,304.92558640138,1,1,300.72367617508
305,0.641,1,"clus_2","ENSG00000242537","Gene1756",154.512168140806,1,154.512168140806,1,1,211.033534085596
306,0.642,1,"clus_2","ENSG00000252185","Gene378",95.0718759836821,1,95.0718759836821,1,1,178.718566939962
307,0.642,1,"clus_2","ENSG00000183214","Gene1177",216.029098901795,1,216.029098901795,1,1,351.836486156141
308,0.644,1,"clus_2","ENSG00000266910","Gene462",508.32486180503,1,508.32486180503,1,1,588.133236689056
309,0.645,1,"clus_2","ENSG00000205362","Gene468",57.3099272698021,1,57.3099272698021,0.981778275497508,1,62.8047449737936
310,0.645,1,"clus_2","ENSG00000236727","Gene1661",40.0998720208696,1,40.0998720208696,1,0.826514151658763,51.7138589188395
311,0.646,1,"clus_2","ENSG00000164649","Gene1998",275.608049206467,1,275.608049206467,1,1,220.32510590745
312,0.648,1,"clus_2","ENSG00000241179","Gene446",28.6471140418336,1,28.6471140418336,1,1,25.1844000251904
313,0.648,1,"clus_2","ENSG00000259397","Gene1188",219.013756787682,1,219.013756787682,0.995221609949347,1,224.17674910238
314,0.649,1,"clus_2","ENSG00000196510","Gene1655",230.093534742638,1,230.093534742638,1,1,301.526393153916
315,0.65,1,"clus_2","ENSG00000249582","Gene1866",291.643976179206,1,291.643976179206,1,1,364.961721480374
316,0.651,1,"clus_2","ENSG00000231956","Gene337",6.3432281670315,1,6.3432281670315,0.775591463471855,1,6.80357728080523
317,0.652,1,"clus_2","ENSG00000226647","Gene726",142.267741918701,1,142.267741918701,1,1,174.245670982335
318,0.653,1,"clus_2","ENSG00000144857","Gene1759",67.2882253888604,1,67.2882253888604,1,1,109.939942548341
319,0.653,1,"clus_2","ENSG00000280360","Gene1333",332.274900715014,1,332.274900715014,1,1.8676224742586,683.4243153688
320,0.653,1,"clus_2","ENSG00000266016","Gene1232",201.252323323464,1,201.252323323464,1,1,188.651584472992
321,0.654,1,"clus_2","ENSG00000222448","Gene951",20.3475610132201,1,20.3475610132201,1,1,16.9012409275606
322,0.654,1,"clus_2","ENSG00000284054","Gene1625",51.5417516290739,1,51.5417516290739,1,1,66.1722532973735
323,0.656,1,"clus_2","ENSG00000284502","Gene1311",61.7536884997248,1,61.7536884997248,1,1,60.6694032156806
324,0.657,1,"clus_2","ENSG00000221996","Gene1152",50.3969501377138,1,50.3969501377138,1,1,73.1663767305581
325,0.657,1,"clus_2","ENSG00000225931","Gene957",61.2053956458167,1,61.2053956458167,1.74121031988841,1.06811117901084,108.931286830095
326,0.658,1,"clus_2","ENSG00000224387","Gene1337",175.930225588124,1,175.930225588124,1,1,211.434335130893
327,0.659,1,"clus_2","ENSG00000264563","Gene460",311.475725414432,1,311.475725414432,1,1,440.132442564081
328,0.659,1,"clus_2","ENSG00000135631","Gene77",908.97986764399,1,908.97986764399,1,1,1744.83036069006
329,0.66,1,"clus_2","ENSG00000138594","Gene1849",116.123911740611,1,116.123911740611,0.78442256020029,1,125.791191982274
330,0.66,1,"clus_2","ENSG00000249472","Gene579",9.5257731836538,96.6874840531128,4733.76944892307,1,1,5896.206489112
331,0.661,1,"clus_2","ENSG00000211595","Gene1588",53.8866894874241,1,53.8866894874241,1,1.00806794215542,71.5021813039244
332,0.667,1,"clus_2","ENSG00000234619","Gene119",3.66866814740521,1,3.66866814740521,1,1,5.37299122282126
333,0.668,1,"clus_2","ENSG00000283418","Gene571",235.682289156541,1,235.682289156541,1,1,248.680109376567
334,0.669,1,"clus_2","ENSG00000277624","Gene1973",9.84582397643539,1,9.84582397643539,1,1,12.0177798803601
335,0.669,1,"clus_2","ENSG00000229876","Gene194",83.2499853415073,1,83.2499853415073,1,1,93.0404686109143
336,0.669,1,"clus_2","ENSG00000054965","Gene1469",12.5589879648084,1,12.5589879648084,1,1,14.7388079670984
337,0.669,1,"clus_2","ENSG00000176563","Gene1608",360.938693531624,1,360.938693531624,1,1.11985182649248,243.057551205015
338,0.67,1,"clus_2","ENSG00000231543","Gene444",100.913396349827,1,100.913396349827,1,1,195.569210643612
339,0.671,1,"clus_2","ENSG00000254943","Gene1969",6.71489584341285,1,6.71489584341285,1,0.61565989843947,2.98189186735524
340,0.671,1,"clus_2","ENSG00000252931","Gene611",238.984466231884,1,238.984466231884,1,0.660493756696461,247.676474759794
341,0.674,1,"clus_2","ENSG00000178965","Gene993",38.9735352358663,1,38.9735352358663,1,1,43.1379101706623
342,0.675,1,"clus_2","ENSG00000185436","Gene1794",212.293313562841,1,212.293313562841,1,1,155.060944259246
343,0.675,1,"clus_2","ENSG00000102890","Gene29",183.229845406666,1,183.229845406666,1,1,245.491299013079
344,0.675,1,"clus_2","ENSG00000285841","Gene923",424.619275594917,1,424.619275594917,1,1,409.017643814538
345,0.676,1,"clus_2","ENSG00000262429","Gene1805",12.2061526741713,1,12.2061526741713,1,1,15.9125327809558
346,0.676,1,"clus_2","ENSG00000277171","Gene1789",5.27879855439378,1,5.27879855439378,1,1,7.47025714487031
347,0.677,1,"clus_2","ENSG00000072163","Gene1271",234.035675023216,1,234.035675023216,1,1,258.386378488704
348,0.677,1,"clus_2","ENSG00000104047","Gene771",22.3551737827423,1,22.3551737827423,1,1,23.5306850136033
349,0.678,1,"clus_2","ENSG00000271343","Gene1607",24.9214287542767,1,24.9214287542767,1,1,28.6559024886639
350,0.678,1,"clus_2","ENSG00000172297","Gene1370",185.248851423632,1,185.248851423632,1,1,174.866059752491
351,0.678,1,"clus_2","ENSG00000071073","Gene1764",8.380135036112,1,8.380135036112,1,1,8.92216045519157
352,0.679,1,"clus_2","ENSG00000080561","Gene686",657.356837465423,1,657.356837465423,1,1,1010.0225548369
353,0.679,1,"clus_2","ENSG00000204899","Gene1145",151.209018125139,1,151.209018125139,1,1,176.505313285678
354,0.68,1,"clus_2","ENSG00000250418","Gene473",75.1669983883552,1,75.1669983883552,1,2.06373602453717,206.6968219163
355,0.681,1,"clus_2","ENSG00000271978","Gene336",130.303578971029,1,130.303578971029,1.55278012141998,1,180.587419671822
356,0.681,1,"clus_2","LRG_650","Gene1523",8.37067618750009,1,8.37067618750009,1,1,9.41175481699887
357,0.681,1,"clus_2","ENSG00000069345","MT-Gene6",1565.65230796878,1,1565.65230796878,1,1,1843.93074402494
358,0.682,1,"clus_2","ENSG00000223939","Gene1380",172.126162103582,1,172.126162103582,1,1,214.649221766869
359,0.682,1,"clus_2","ENSG00000228384","Gene1986",1301.44240026693,1,1301.44240026693,1,1,1260.18902243721
360,0.683,1,"clus_2","ENSG00000163788","Gene1496",171.54938187328,1,171.54938187328,1,1,259.610853913835
361,0.683,1,"clus_2","ENSG00000285499","Gene479",335.743226204061,1,335.743226204061,1.07254443203039,1,619.328323312274
362,0.684,1,"clus_2","ENSG00000203910","Gene1945",53.763831205917,1,53.763831205917,1,1,85.192901859636
363,0.685,1,"clus_2","ENSG00000132604","Gene1207",295.100549811286,1,295.100549811286,1,1,303.054676939699
364,0.686,1,"clus_2","ENSG00000205897","Gene1309",88.608694172307,1,88.608694172307,1,1.44823930010465,205.528299312673
365,0.687,1,"clus_2","ENSG00000119777","Gene790",30.8834145369361,1,30.8834145369361,1,1,38.036902351578
366,0.687,1,"clus_2","ENSG00000234088","Gene1055",6.56762915351427,1,6.56762915351427,1,1,10.2215870173904
367,0.688,1,"clus_2","LRG_396","Gene165",18.5621766845501,1,18.5621766845501,1,1,25.1132990832021
368,0.69,1,"clus_2","ENSG00000275346","Gene846",16.6977586602671,1,16.6977586602671,1,1,25.6689983024988
369,0.691,1,"clus_2","ENSG00000224855","Gene774",51.3572368385572,1,51.3572368385572,0.817400121291997,1,65.7544875957117
370,0.693,1,"clus_2","ENSG00000225426","Gene284",291.04916888954,1,291.04916888954,1,1,189.532327338047
371,0.694,1,"clus_2","ENSG00000274394","Gene134",148.881859686685,1,148.881859686685,1,0.846158713712416,184.705863885611
372,0.694,1,"clus_2","ENSG00000278378","Gene825",524.940315175376,1,524.940315175376,1,0.95993072489324,769.631242669568
373,0.694,1,"clus_2","ENSG00000258301","Gene1618",86.2652178779026,1,86.2652178779026,1.47037869146641,1,66.4659976350104
374,0.694,1,"clus_2","ENSG00000249889","Gene979",231.328979412957,1,231.328979412957,1,1,219.332019750631
375,0.695,1,"clus_2","ENSG00000263176","Gene386",517.645904037699,1,517.645904037699,1,1,575.256793050636
376,0.695,1,"clus_2","ENSG00000256422","Gene1658",83.9196945396425,1,83.9196945396425,1,1,89.0032669554364
377,0.695,1,"clus_2","ENSG00000135999","Gene1297",120.349714149056,1,120.349714149056,1,1,94.0145841540706
378,0.696,1,"clus_2","ENSG00000108798","Gene833",81.2391511910226,1,81.2391511910226,1,1,135.595015694881
379,0.696,1,"clus_2","ENSG00000262603","Gene172",191.44079933977,1,191.44079933977,1,1,298.031138099115
380,0.696,1,"clus_2","ENSG00000072501","Gene791",96.3119623703918,1,96.3119623703918,1,0.725990629514078,103.851345500998
381,0.699,1,"clus_2","ENSG00000250194","Gene1778",22.7104923666969,1,22.7104923666969,1,1,35.6169291820272
382,0.699,1,"clus_2","ENSG00000277755","Gene1988",215.117696918368,1,215.117696918368,1,1,403.59997874728
383,0.701,1,"clus_2","ENSG00000130935","Gene689",39.3740986678854,1,39.3740986678854,1,1.06835564930156,42.5265974513508
384,0.701,1,"clus_2","ENSG00000206792","Gene1692",78.471741018455,1,78.471741018455,1,1,102.279542321716
385,0.702,1,"clus_2","ENSG00000253020","Gene443",145.096137339672,1,145.096137339672,1,1,154.25721191553
386,0.702,1,"clus_2","ENSG00000284744","Gene625",681.931393012507,1,681.931393012507,1,1,600.061459662651
387,0.702,1,"clus_2","ENSG00000273494","Gene937",67.8603541991935,1,67.8603541991935,1,1,145.579113855882
388,0.704,1,"clus_2","ENSG00000281384","Gene316",611.511190227647,1,611.511190227647,1,1,333.852439389164
389,0.707,1,"clus_2","ENSG00000146859","Gene787",29.3554387701112,1,29.3554387701112,1,1,43.3217913290583
390,0.708,1,"clus_2","ENSG00000063177","Gene1568",63.1934050939751,1,63.1934050939751,1,1,73.9844360150542
391,0.708,1,"clus_2","ENSG00000224964","Gene21",8.63807825571098,1,8.63807825571098,1,1,9.40349188466983
392,0.709,1,"clus_2","ENSG00000157483","Gene532",189.691898184407,1,189.691898184407,1,1,203.449693674622
393,0.709,1,"clus_2","ENSG00000275773","Gene1763",162.606290979083,1,162.606290979083,1,1,261.097042793191
394,0.71,1,"clus_2","ENSG00000228104","Gene802",18.2314891975464,1,18.2314891975464,1,1,31.3782330456807
395,0.71,1,"clus_2","ENSG00000170049","Gene1527",9.23519503387209,1,9.23519503387209,1,1,11.0230754734879
396,0.71,1,"clus_2","ENSG00000278414","Gene1181",14.1634930881189,1,14.1634930881189,1,1,11.2990890703179
397,0.71,1,"clus_2","ENSG00000202515","Gene1352",302.194320903904,1,302.194320903904,1,1,378.88824393903
398,0.711,1,"clus_2","ENSG00000103415","Gene1399",155.245749596434,1,155.245749596434,1,1,201.899087289457
399,0.712,1,"clus_2","ENSG00000173357","Gene857",183.150376398713,1,183.150376398713,1.00020171926211,1,160.541271753952
400,0.713,1,"clus_2","ENSG00000278684","Gene281",73.4043798823724,1,73.4043798823724,1,1,65.0626353666303
401,0.714,1,"clus_2","ENSG00000242083","Gene1890",381.220177566561,1,381.220177566561,1,0.563423627483667,598.374894852689
402,0.714,1,"clus_2","ENSG00000243234","Gene128",166.789941009826,1,166.789941009826,1,1,158.725269717756
403,0.715,1,"clus_2","ENSG00000283341","Gene467",55.3948723453785,1,55.3948723453785,1,1,54.3113640917962
404,0.716,1,"clus_2","ENSG00000274681","Gene1336",376.350147676235,1,376.350147676235,1,1,490.606875758412
405,0.718,1,"clus_2","ENSG00000214869","Gene1143",291.298954855066,1,291.298954855066,1,1,287.300183484003
406,0.718,1,"clus_2","ENSG00000278467","Gene635",192.052538770294,1,192.052538770294,1,1,275.104075882014
407,0.719,1,"clus_2","ENSG00000234459","Gene408",86.9317517068267,1,86.9317517068267,1,1,81.9627122341002
408,0.719,1,"clus_2","ENSG00000218803","Gene1926",230.934225755274,1,230.934225755274,1,1,337.722041709108
409,0.719,1,"clus_2","ENSG00000259185","Gene1223",33.2822458918476,1,33.2822458918476,1.41515515313139,1,42.2701575653752
410,0.72,1,"clus_2","ENSG00000257048","Gene1068",681.085847381677,1,681.085847381677,1,1,931.817244742135
411,0.72,1,"clus_2","ENSG00000234856","Gene140",99.7031220247926,1,99.7031220247926,1,1,67.0084368822823
412,0.723,1,"clus_2","ENSG00000267776","Gene1832",67.3460891511203,1,67.3460891511203,1,1,93.0841328465363
413,0.723,1,"clus_2","ENSG00000100593","Gene94",22.4456763732134,1,22.4456763732134,1,1,28.3642664299109
414,0.723,1,"clus_2","ENSG00000242488","Gene678",353.33018952907,1,353.33018952907,1,1.79924285839579,650.439942363577
415,0.724,1,"clus_2","ENSG00000250407","Gene672",230.380691024749,1,230.380691024749,1,1,189.880282879613
416,0.724,1,"clus_2","ENSG00000279781","Gene1401",96.6029333571061,1,96.6029333571061,1,1,121.36573620851
417,0.726,1,"clus_2","ENSG00000267285","Gene1495",119.195455060062,1,119.195455060062,1,1,105.587524879079
418,0.726,1,"clus_2","ENSG00000267504","Gene1135",10.6615912514495,1,10.6615912514495,0.679320289201487,1,13.3499078280596
419,0.726,1,"clus_2","ENSG00000262848","Gene1537",262.394957879867,1,262.394957879867,1,1,386.966676904443
420,0.726,1,"clus_2","ENSG00000240845","Gene1637",69.7970666756617,1,69.7970666756617,1,1,86.04678313638
421,0.726,1,"clus_2","ENSG00000236450","Gene1788",55.7612472916531,1,55.7612472916531,1,1,59.8786659832066
422,0.727,1,"clus_2","ENSG00000169251","Gene583",600.694010131362,1,600.694010131362,1,1,756.969721867391
423,0.728,1,"clus_2","ENSG00000235162","Gene1453",67.0424747080169,1,67.0424747080169,1,1,78.7074685678397
424,0.728,1,"clus_2","ENSG00000249722","Gene1610",1.89791662691977,1,1.89791662691977,1,1,3.95391292291155
425,0.728,1,"clus_2","ENSG00000265634","Gene560",28.7463840387559,1,28.7463840387559,1,1,31.7388920241987
426,0.729,1,"clus_2","ENSG00000223635","Gene1884",205.002686091014,1,205.002686091014,1,1,249.868408694326
427,0.729,1,"clus_2","ENSG00000255945","Gene782",44.625379375511,1,44.625379375511,1,1,46.8706071982431
428,0.729,1,"clus_2","ENSG00000166965","Gene928",388.443486701351,1,388.443486701351,1,1,372.945449123457
429,0.729,1,"clus_2","ENSG00000105723","Gene1118",163.99352084708,1,163.99352084708,0.991365601472181,1,246.113960964902
430,0.729,1,"clus_2","ENSG00000233314","Gene1771",817.914498277194,1,817.914498277194,1,1,1354.40226915652
431,0.729,1,"clus_2","ENSG00000233589","Gene1205",79.3010070039981,1,79.3010070039981,1,1,66.4017772103746
432,0.73,1,"clus_2","ENSG00000168016","Gene1822",88.1688343274815,1,88.1688343274815,1,1,73.5907106383204
433,0.731,1,"clus_2","ENSG00000224362","Gene973",35.9428318877811,1,35.9428318877811,1,1,49.5028566947125
434,0.732,1,"clus_2","ENSG00000118507","Gene1863",390.323467800824,1,390.323467800824,1,1,568.778567449087
435,0.732,1,"clus_2","ENSG00000277599","Gene1043",216.414489206281,1,216.414489206281,1,1,202.422115820795
436,0.732,1,"clus_2","ENSG00000138115","Gene1512",226.205106042705,1,226.205106042705,1,1,254.039752074272
437,0.733,1,"clus_2","ENSG00000270413","Gene817",146.493942608526,1,146.493942608526,0.817574382585063,1,184.893226134935
438,0.733,1,"clus_2","ENSG00000206939","Gene216",339.84817947245,1,339.84817947245,1,1,446.86362467868
